token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
3384,SWARAJENG-EQ,SWARAJENG,,-1,1,,NSE,10
3466,TFCILTD-EQ,TFCILTD,,-1,1,,NSE,1
357,NAM-INDIA-EQ,NAM-INDIA,,-1,1,,NSE,5
3553,EQUIPPP-BE,EQUIPPP,,-1,1,,NSE,1
3676,VESUVIUS-EQ,VESUVIUS,,-1,1,,NSE,5
3772,WILLAMAGOR-EQ,WILLAMAGOR,,-1,1,,NSE,1
3787,WIPRO-EQ,WIPRO,,-1,1,,NSE,1
385,MAHLOG-EQ,MAHLOG,,-1,1,,NSE,5
3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1,1,,NSE,1
3908,PREMIERPOL-EQ,PREMIERPOL,,-1,1,,NSE,1
3980,TNPL-EQ,TNPL,,-1,1,,NSE,1
425,KHADIM-EQ,KHADIM,,-1,1,,NSE,1
4212,UCL-SM,UCL,,-1,2000,,NSE,5
4299,STERTOOLS-EQ,STERTOOLS,,-1,1,,NSE,5
4587,RAMCOIND-EQ,RAMCOIND,,-1,1,,NSE,5
4626,AILIMITED-SM,AILIMITED,,-1,1500,,NSE,5
4732,SKMEGGPROD-EQ,SKMEGGPROD,,-1,1,,NSE,5
4751,INDRAMEDCO-EQ,INDRAMEDCO,,-1,1,,NSE,5
4822,DODLA-EQ,DODLA,,-1,1,,NSE,10
4870,INDSWFTLAB-EQ,INDSWFTLAB,,-1,1,,NSE,1
4953,ADROITINFO-EQ,ADROITINFO,,-1,1,,NSE,1
4973,PHARMABEES-EQ,PHARMABEES,,-1,1,,NSE,1
509,MAZDOCK-EQ,MAZDOCK,,-1,1,,NSE,10
5108,KPIGREEN-EQ,KPIGREEN,,-1,1,,NSE,5
5143,JAICORPLTD-EQ,JAICORPLTD,,-1,1,,NSE,1
5194,ANTGRAPHIC-EQ,ANTGRAPHIC,,-1,1,,NSE,1
5475,GRSE-EQ,GRSE,,-1,1,,NSE,10
5614,GANESHBE-EQ,GANESHBE,,-1,1,,NSE,1
5900,AXISBANK-EQ,AXISBANK,,-1,1,,NSE,10
6040,EIFFL-EQ,EIFFL,,-1,1,,NSE,1
6232,3IINFOLTD-EQ,3IINFOLTD,,-1,1,,NSE,1
6274,SELMC-BE,SELMC,,-1,1,,NSE,1
6302,APOLSINHOT-EQ,APOLSINHOT,,-1,1,,NSE,10
18371,NDGL-EQ,NDGL,,-1,1,,NSE,10
18372,CPS-SM,CPS,,-1,150,,NSE,5
18806,CELLECOR-SM,CELLECOR,,-1,3000,,NSE,5
19084,ITBEES-EQ,ITBEES,,-1,1,,NSE,1
1919,KOPRAN-EQ,KOPRAN,,-1,1,,NSE,1
19253,ARABIAN-SM,ARABIAN,,-1,2000,,NSE,5
19289,MOM50-EQ,MOM50,,-1,1,,NSE,1
19410,ROSSARI-EQ,ROSSARI,,-1,1,,NSE,5
19438,AHLEAST-EQ,AHLEAST,,-1,1,,NSE,1
19447,CAPTRUST-EQ,CAPTRUST,,-1,1,,NSE,1
19579,ARVINDPORT-SM,ARVINDPORT,,-1,1500,,NSE,5
19633,ITETF-EQ,ITETF,,-1,1,,NSE,1
19692,ONDOOR-SM,ONDOOR,,-1,300,,NSE,5
1979,LMW-EQ,LMW,,-1,1,,NSE,100
19779,PARAGON-SM,PARAGON,,-1,1200,,NSE,5
19795,CELLO-EQ,CELLO,,-1,1,,NSE,5
19867,AMNPLST-EQ,AMNPLST,,-1,1,,NSE,1
1994,LIBERTSHOE-EQ,LIBERTSHOE,,-1,1,,NSE,5
1997,LICHSGFIN-EQ,LICHSGFIN,,-1,1,,NSE,5
20072,INFRABEES-EQ,INFRABEES,,-1,1,,NSE,1
20213,SUNREST-SM,SUNREST,,-1,1600,,NSE,5
20233,CLEDUCATE-BE,CLEDUCATE,,-1,1,,NSE,1
20257,ESILVER-EQ,ESILVER,,-1,1,,NSE,1
20293,TATATECH-EQ,TATATECH,,-1,1,,NSE,5
20296,SHAH-EQ,SHAH,,-1,1,,NSE,1
2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1,1,,NSE,5
2043,RAMCOCEM-EQ,RAMCOCEM,,-1,1,,NSE,10
2056,HOMEFIRST-EQ,HOMEFIRST,,-1,1,,NSE,10
20547,BBNPPGOLD-EQ,BBNPPGOLD,,-1,1,,NSE,5
20642,JINDWORLD-EQ,JINDWORLD,,-1,1,,NSE,1
20776,BHAGYANGR-EQ,BHAGYANGR,,-1,1,,NSE,1
20825,HUDCO-EQ,HUDCO,,-1,1,,NSE,1
20973,VSCL-SM,VSCL,,-1,3000,,NSE,5
21021,FMNL-BE,FMNL,,-1,1,,NSE,1
21067,SUPREMEPWR-SM,SUPREMEPWR,,-1,500,,NSE,5
21107,HRHNEXT-SM,HRHNEXT,,-1,1500,,NSE,5
21173,KCEIL-SM,KCEIL,,-1,500,,NSE,5
21186,KLL-SM,KLL,,-1,800,,NSE,5
212,ASHOKLEY-EQ,ASHOKLEY,,-1,1,,NSE,1
21484,STEL-EQ,STEL,,-1,1,,NSE,5
21705,MEDIASSIST-EQ,MEDIASSIST,,-1,1,,NSE,5
2181,BOSCHLTD-EQ,BOSCHLTD,,-1,1,,NSE,500
22255,NDRAUTO-EQ,NDRAUTO,,-1,1,,NSE,5
22440,UTIBANKETF-EQ,UTIBANKETF,,-1,1,,NSE,1
22468,LAWSIKHO-SM,LAWSIKHO,,-1,500,,NSE,5
22477,NOVAAGRI-EQ,NOVAAGRI,,-1,1,,NSE,1
2256,PENINLAND-EQ,PENINLAND,,-1,1,,NSE,1
22488,NIFITETF-EQ,NIFITETF,,-1,1,,NSE,1
22656,SIGNPOST-EQ,SIGNPOST,,-1,1,,NSE,1
2277,MRF-EQ,MRF,,-1,1,,NSE,500
22730,VSTL-EQ,VSTL,,-1,1,,NSE,1
22824,JUNIPER-EQ,JUNIPER,,-1,1,,NSE,5
2289,HLEGLAS-EQ,HLEGLAS,,-1,1,,NSE,5
23175,KRYSTAL-EQ,KRYSTAL,,-1,1,,NSE,5
23147,SIGNORIA-SM,SIGNORIA,,-1,1000,,NSE,5
23365,SABTNL-EQ,SABTNL,,-1,1,,NSE,5
23441,TAC-ST,TAC,,-1,200,,NSE,5
23729,AADHARHFC-EQ,AADHARHFC,,-1,1,,NSE,5
23740,TBOTEK-EQ,TBOTEK,,-1,1,,NSE,10
23783,ABSMARINE-SM,ABSMARINE,,-1,500,,NSE,5
2388,NELCO-EQ,NELCO,,-1,1,,NSE,5
23799,GODIGIT-EQ,GODIGIT,,-1,1,,NSE,5
24067,IXIGO-EQ,IXIGO,,-1,1,,NSE,5
24081,TOP100CASE-EQ,TOP100CASE,,-1,1,,NSE,1
24226,STANLEY-EQ,STANLEY,,-1,1,,NSE,5
24239,MEDIORG-SM,MEDIORG,,-1,2000,,NSE,5
2439,NKIND-EQ,NKIND,,-1,1,,NSE,1
24398,EMCURE-EQ,EMCURE,,-1,1,,NSE,10
24674,SATECH-SM,SATECH,,-1,1000,,NSE,5
24701,BULKCORP-SM,BULKCORP,,-1,1200,,NSE,5
24779,OLAELEC-BE,OLAELEC,,-1,1,,NSE,1
24856,SSDL-EQ,SSDL,,-1,1,,NSE,1
2495,SILGO-BE,SILGO,,-1,1,,NSE,1
25033,IPHL-SM,IPHL,,-1,1200,,NSE,5
25150,JEYYAM-ST,JEYYAM,,-1,2000,,NSE,5
25171,TOP10ADD-EQ,TOP10ADD,,-1,1,,NSE,1
25258,EBANKNIFTY-EQ,EBANKNIFTY,,-1,1,,NSE,1
25306,SPPPOLY-SM,SPPPOLY,,-1,2000,,NSE,5
25403,WCIL-EQ,WCIL,,-1,1,,NSE,1
25408,PELATRO-SM,PELATRO,,-1,300,,NSE,5
25421,DECCANTRAN-SM,DECCANTRAN,,-1,1200,,NSE,5
25524,BIKEWO-SM,BIKEWO,,-1,2000,,NSE,5
25606,MOMENTUM50-EQ,MOMENTUM50,,-1,1,,NSE,1
25626,UYFINCORP-EQ,UYFINCORP,,-1,1,,NSE,1
25638,ESSARSHPNG-BE,ESSARSHPNG,,-1,1,,NSE,1
25718,POLYMED-EQ,POLYMED,,-1,1,,NSE,10
25758,GROWWDEFNC-EQ,GROWWDEFNC,,-1,1,,NSE,1
2627,IT-EQ,IT,,-1,1,,NSE,1
25996,EMULTIMQ-EQ,EMULTIMQ,,-1,1,,NSE,1
2666,VERA-SM,VERA,,-1,1500,,NSE,5
2687,POLYPLEX-EQ,POLYPLEX,,-1,1,,NSE,5
27075,LIQUIDPLUS-EQ,LIQUIDPLUS,,-1,1,,NSE,1
27144,BLACKBUCK-EQ,BLACKBUCK,,-1,1,,NSE,5
27218,LAMOSAIC-SM,LAMOSAIC,,-1,600,,NSE,5
27754,INNOVANA-EQ,INNOVANA,,-1,1,,NSE,5
2841,LXCHEM-EQ,LXCHEM,,-1,1,,NSE,1
2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1,1,,NSE,50
28847,VENTIVE-EQ,VENTIVE,,-1,1,,NSE,5
28983,ANYA-SM,ANYA,,-1,5000,,NSE,5
2909,RICOAUTO-EQ,RICOAUTO,,-1,1,,NSE,1
29205,STALLION-BE,STALLION,,-1,1,,NSE,5
29256,DENTA-EQ,DENTA,,-1,1,,NSE,5
29472,PROTEAN-EQ,PROTEAN,,-1,1,,NSE,5
29541,CHAMUNDA-SM,CHAMUNDA,,-1,3000,,NSE,5
29564,READYMIX-ST,READYMIX,,-1,1000,,NSE,5
29592,JUBLCPL-BE,JUBLCPL,,-1,1,,NSE,10
2972,ORIENTELEC-EQ,ORIENTELEC,,-1,1,,NSE,1
29975,AONETOTAL-EQ,AONETOTAL,,-1,1,,NSE,1
30033,BALAJIPHOS-ST,BALAJIPHOS,,-1,1000,,NSE,5
3010,AXISTECETF-EQ,AXISTECETF,,-1,1,,NSE,1
30108,ABFRL-EQ,ABFRL,,-1,1,,NSE,1
3022,SDL26BEES-EQ,SDL26BEES,,-1,1,,NSE,1
30274,SILVERCASE-EQ,SILVERCASE,,-1,1,,NSE,1
3066,SESHAPAPER-EQ,SESHAPAPER,,-1,1,,NSE,5
3162,SIMPLEXINF-EQ,SIMPLEXINF,,-1,1,,NSE,5
31468,LYPSAGEMS-EQ,LYPSAGEMS,,-1,1,,NSE,1
3252,SPIC-EQ,SPIC,,-1,1,,NSE,1
3348,SUNFLAG-EQ,SUNFLAG,,-1,1,,NSE,5
3316,MODISONLTD-EQ,MODISONLTD,,-1,1,,NSE,1
338,BALMLAWRIE-EQ,BALMLAWRIE,,-1,1,,NSE,1
3389,AGARIND-EQ,AGARIND,,-1,1,,NSE,5
3403,AJOONI-EQ,AJOONI,,-1,1,,NSE,1
3456,TMPV-EQ,TMPV,,-1,1,,NSE,5
3570,UCAL-EQ,UCAL,,-1,1,,NSE,1
3607,UNIVCABLES-EQ,UNIVCABLES,,-1,1,,NSE,5
380,BBTC-EQ,BBTC,,-1,1,,NSE,10
3699,GAYAHWS-BE,GAYAHWS,,-1,1,,NSE,1
3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1,1,,NSE,5
3972,PARASPETRO-EQ,PARASPETRO,,-1,1,,NSE,1
4127,SAMBHAAV-EQ,SAMBHAAV,,-1,1,,NSE,1
4235,WENDT-EQ,WENDT,,-1,1,,NSE,50
4503,MPHASIS-EQ,MPHASIS,,-1,1,,NSE,10
480,BIRLACORPN-EQ,BIRLACORPN,,-1,1,,NSE,10
4745,BANKINDIA-EQ,BANKINDIA,,-1,1,,NSE,1
4992,SHARDACROP-EQ,SHARDACROP,,-1,1,,NSE,5
5114,SGIL-EQ,SGIL,,-1,1,,NSE,5
527,UTIAMC-EQ,UTIAMC,,-1,1,,NSE,10
5258,INDUSINDBK-EQ,INDUSINDBK,,-1,1,,NSE,5
5292,PRITIKAUTO-EQ,PRITIKAUTO,,-1,1,,NSE,1
5306,FMCGIETF-EQ,FMCGIETF,,-1,1,,NSE,1
5650,SHANTI-EQ,SHANTI,,-1,1,,NSE,1
6012,JAINAM-SM,JAINAM,,-1,500,,NSE,5
6018,ABSLAMC-EQ,ABSLAMC,,-1,1,,NSE,5
619,CENTENKA-EQ,CENTENKA,,-1,1,,NSE,5
625,ABREL-EQ,ABREL,,-1,1,,NSE,10
6407,LAMBODHARA-EQ,LAMBODHARA,,-1,1,,NSE,1
6422,MANORG-EQ,MANORG,,-1,1,,NSE,5
1835,KANORICHEM-EQ,KANORICHEM,,-1,1,,NSE,1
18208,ORIENTLTD-EQ,ORIENTLTD,,-1,1,,NSE,1
1841,KCP-EQ,KCP,,-1,1,,NSE,1
18558,JIWANRAM-SM,JIWANRAM,,-1,6000,,NSE,5
18731,MASKINVEST-BE,MASKINVEST,,-1,1,,NSE,1
18794,HIGREEN-SM,HIGREEN,,-1,800,,NSE,5
18831,TARAPUR-BE,TARAPUR,,-1,1,,NSE,1
18883,SJVN-EQ,SJVN,,-1,1,,NSE,1
19061,MANAPPURAM-EQ,MANAPPURAM,,-1,1,,NSE,5
19104,ROLLT-EQ,ROLLT,,-1,1,,NSE,1
19130,KIOCL-BE,KIOCL,,-1,1,,NSE,5
19154,INSPIRE-SM,INSPIRE,,-1,2000,,NSE,5
19161,NEWJAISA-ST,NEWJAISA,,-1,1500,,NSE,5
19206,VINYAS-SM,VINYAS,,-1,100,,NSE,5
19223,TCIEXP-EQ,TCIEXP,,-1,1,,NSE,5
19224,SENSEXETF-EQ,SENSEXETF,,-1,1,,NSE,1
19278,EFACTOR-ST,EFACTOR,,-1,400,,NSE,5
19368,CANARYS-SM,CANARYS,,-1,4000,,NSE,5
1937,KREBSBIO-EQ,KREBSBIO,,-1,1,,NSE,1
1964,TRENT-EQ,TRENT,,-1,1,,NSE,10
19876,LGHL-EQ,LGHL,,-1,1,,NSE,5
19887,MICROPRO-SM,MICROPRO,,-1,1600,,NSE,5
19801,TRANSTEEL-SM,TRANSTEEL,,-1,1000,,NSE,5
19878,ESAFSFB-EQ,ESAFSFB,,-1,1,,NSE,1
19931,ORISSAMINE-EQ,ORISSAMINE,,-1,1,,NSE,50
19943,DEEPAKNTR-EQ,DEEPAKNTR,,-1,1,,NSE,10
2028,LYKALABS-EQ,LYKALABS,,-1,1,,NSE,1
20289,ROCKINGDCE-SM,ROCKINGDCE,,-1,250,,NSE,5
20415,SHEETAL-SM,SHEETAL,,-1,1000,,NSE,5
20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1,1,,NSE,1
20794,SUMEETINDS-BE,SUMEETINDS,,-1,1,,NSE,1
20831,MUTHOOTMF-EQ,MUTHOOTMF,,-1,1,,NSE,1
21061,INDIFRA-ST,INDIFRA,,-1,2000,,NSE,5
21096,SAIFL-SM,SAIFL,,-1,4000,,NSE,5
21252,AXISNIFTY-EQ,AXISNIFTY,,-1,1,,NSE,1
21260,TRANSWIND-SM,TRANSWIND,,-1,4000,,NSE,5
21362,SALASAR-EQ,SALASAR,,-1,1,,NSE,1
21423,MOM100-EQ,MOM100,,-1,1,,NSE,1
2183,TSFINV-EQ,TSFINV,,-1,1,,NSE,5
21683,BRNL-EQ,BRNL,,-1,1,,NSE,1
21704,DCAL-EQ,DCAL,,-1,1,,NSE,5
21951,HFCL-EQ,HFCL,,-1,1,,NSE,1
22377,MAXHEALTH-EQ,MAXHEALTH,,-1,1,,NSE,10
22433,HDFCNIFBAN-EQ,HDFCNIFBAN,,-1,1,,NSE,1
22560,MEGATHERM-SM,MEGATHERM,,-1,400,,NSE,5
22942,PURVFLEXI-ST,PURVFLEXI,,-1,800,,NSE,5
23066,GOPAL-EQ,GOPAL,,-1,1,,NSE,5
23181,MOSMALL250-EQ,MOSMALL250,,-1,1,,NSE,1
23402,SRM-EQ,SRM,,-1,1,,NSE,5
23420,TRUST-ST,TRUST,,-1,600,,NSE,5
23468,CGRAPHICS-SM,CGRAPHICS,,-1,800,,NSE,5
23488,DRSCARGO-ST,DRSCARGO,,-1,800,,NSE,5
24025,KRONOX-EQ,KRONOX,,-1,1,,NSE,1
2421,NILKAMAL-EQ,NILKAMAL,,-1,1,,NSE,10
24173,WINNY-SM,WINNY,,-1,500,,NSE,5
24231,OMINFRAL-EQ,OMINFRAL,,-1,1,,NSE,1
24353,NEPHROCARE-ST,NEPHROCARE,,-1,400,,NSE,5
24374,LIQUIDSHRI-EQ,LIQUIDSHRI,,-1,1,,NSE,1
24380,RELIABLE-BE,RELIABLE,,-1,1,,NSE,1
24386,BANSALWIRE-EQ,BANSALWIRE,,-1,1,,NSE,5
24389,KARMAENG-BE,KARMAENG,,-1,1,,NSE,1
24409,DHANUKA-EQ,DHANUKA,,-1,1,,NSE,10
24504,SATIPOLY-SM,SATIPOLY,,-1,500,,NSE,5
24520,TUNWAL-SM,TUNWAL,,-1,2000,,NSE,5
24545,MACOBSTECH-SM,MACOBSTECH,,-1,800,,NSE,5
24595,RUSHIL-EQ,RUSHIL,,-1,1,,NSE,1
24707,RAJINDLTD-SM,RAJINDLTD,,-1,1500,,NSE,5
24905,BRACEPORT-SM,BRACEPORT,,-1,1600,,NSE,5
24932,GLOBALE-EQ,GLOBALE,,-1,1,,NSE,1
24944,MODEFENCE-EQ,MODEFENCE,,-1,1,,NSE,1
24961,ORIENTTECH-EQ,ORIENTTECH,,-1,1,,NSE,5
24966,SURAJLTD-EQ,SURAJLTD,,-1,1,,NSE,5
25065,AERON-SM,AERON,,-1,1000,,NSE,5
25082,TREEHOUSE-EQ,TREEHOUSE,,-1,1,,NSE,1
25222,SANOFICONR-EQ,SANOFICONR,,-1,1,,NSE,10
25231,VIESL-SM,VIESL,,-1,800,,NSE,5
25328,APLLTD-EQ,APLLTD,,-1,1,,NSE,5
25412,ENVIRO-SM,ENVIRO,,-1,1000,,NSE,5
25443,KALANA-SM,KALANA,,-1,2000,,NSE,5
25520,AVIANSH-SM,AVIANSH,,-1,1000,,NSE,5
25528,SDREAMS-SM,SDREAMS,,-1,1000,,NSE,5
25597,MANBA-EQ,MANBA,,-1,1,,NSE,1
25672,DIFFNKG-EQ,DIFFNKG,,-1,1,,NSE,5
25724,RUPA-EQ,RUPA,,-1,1,,NSE,1
25740,SRD-BE,SRD,,-1,1,,NSE,1
25807,LLOYDSENT-EQ,LLOYDSENT,,-1,1,,NSE,1
25860,LAKSHYA-SM,LAKSHYA,,-1,800,,NSE,5
263,ATUL-EQ,ATUL,,-1,1,,NSE,50
2645,DRCSYSTEMS-EQ,DRCSYSTEMS,,-1,1,,NSE,1
27047,MASTERTR-EQ,MASTERTR,,-1,1,,NSE,1
2709,MTARTECH-EQ,MTARTECH,,-1,1,,NSE,10
27107,SPECIALITY-EQ,SPECIALITY,,-1,1,,NSE,1
27176,NTPCGREEN-EQ,NTPCGREEN,,-1,1,,NSE,1
27213,EIEL-EQ,EIEL,,-1,1,,NSE,5
27277,C2C-ST,C2C,,-1,150,,NSE,5
27288,APEXECO-SM,APEXECO,,-1,800,,NSE,5
27309,AGARWALTUF-SM,AGARWALTUF,,-1,1200,,NSE,5
28125,IKS-EQ,IKS,,-1,1,,NSE,10
28378,IGIL-EQ,IGIL,,-1,1,,NSE,5
2844,RANEHOLDIN-EQ,RANEHOLDIN,,-1,1,,NSE,10
2859,RAYMOND-EQ,RAYMOND,,-1,1,,NSE,5
28801,NMSTEEL-SM,NMSTEEL,,-1,1600,,NSE,5
28913,ROSSELLIND-EQ,ROSSELLIND,,-1,1,,NSE,1
29050,ZUARI-EQ,ZUARI,,-1,1,,NSE,5
29011,TVSHLTD-BE,TVSHLTD,,-1,1,,NSE,100
29146,NAVKARURB-EQ,NAVKARURB,,-1,1,,NSE,1
29176,BARFLEX-SM,BARFLEX,,-1,2000,,NSE,5
29251,ITCHOTELS-EQ,ITCHOTELS,,-1,1,,NSE,1
29284,VMART-EQ,VMART,,-1,1,,NSE,5
29459,MOSCHIP-EQ,MOSCHIP,,-1,1,,NSE,5
29495,ORCHASP-BE,ORCHASP,,-1,1,,NSE,1
2969,SAKHTISUG-EQ,SAKHTISUG,,-1,1,,NSE,1
29731,GUJTHEM-EQ,GUJTHEM,,-1,1,,NSE,5
29872,GROWWN200-EQ,GROWWN200,,-1,1,,NSE,1
29944,NIFTY100EW-EQ,NIFTY100EW,,-1,1,,NSE,1
29962,JUSTDIAL-EQ,JUSTDIAL,,-1,1,,NSE,5
30109,SELECTIPO-EQ,SELECTIPO,,-1,1,,NSE,1
30244,BHARATSE-EQ,BHARATSE,,-1,1,,NSE,1
30252,ISHANCH-BE,ISHANCH,,-1,1,,NSE,1
305,BAJAJHLDNG-EQ,BAJAJHLDNG,,-1,1,,NSE,100
308,BAJAJHIND-EQ,BAJAJHIND,,-1,1,,NSE,1
3138,HONDAPOWER-EQ,HONDAPOWER,,-1,1,,NSE,10
330,VALIANTORG-EQ,VALIANTORG,,-1,1,,NSE,5
3363,SUPREMEIND-EQ,SUPREMEIND,,-1,1,,NSE,10
3375,SURYAROSNI-EQ,SURYAROSNI,,-1,1,,NSE,5
3482,CLSEL-EQ,CLSEL,,-1,1,,NSE,5
3518,TORNTPHARM-EQ,TORNTPHARM,,-1,1,,NSE,10
3586,MOKSH-EQ,MOKSH,,-1,1,,NSE,1
3626,HEALTHIETF-EQ,HEALTHIETF,,-1,1,,NSE,1
3744,FINEORG-EQ,FINEORG,,-1,1,,NSE,10
3748,WEIZMANIND-EQ,WEIZMANIND,,-1,1,,NSE,1
3892,HATSUN-EQ,HATSUN,,-1,1,,NSE,10
3906,CAPLIPOINT-EQ,CAPLIPOINT,,-1,1,,NSE,10
4007,CORALFINAC-EQ,CORALFINAC,,-1,1,,NSE,1
4014,NAVA-EQ,NAVA,,-1,1,,NSE,5
4176,ZENITHEXPO-EQ,ZENITHEXPO,,-1,1,,NSE,1
4179,SUNDRMBRAK-EQ,SUNDRMBRAK,,-1,1,,NSE,5
4037,AUSOMENT-EQ,AUSOMENT,,-1,1,,NSE,1
422,BHARATFORG-EQ,BHARATFORG,,-1,1,,NSE,10
4221,VISAKAIND-EQ,VISAKAIND,,-1,1,,NSE,1
4306,SHRIRAMFIN-EQ,SHRIRAMFIN,,-1,1,,NSE,5
4421,CREDITACC-EQ,CREDITACC,,-1,1,,NSE,10
4487,ALKYLAMINE-EQ,ALKYLAMINE,,-1,1,,NSE,10
4668,BANKBARODA-EQ,BANKBARODA,,-1,1,,NSE,5
471,OSWALGREEN-EQ,OSWALGREEN,,-1,1,,NSE,1
4771,TCIFINANCE-EQ,TCIFINANCE,,-1,1,,NSE,1
48,HAPPSTMNDS-EQ,HAPPSTMNDS,,-1,1,,NSE,5
4957,GANGAFORGE-EQ,GANGAFORGE,,-1,1,,NSE,1
4963,ICICIBANK-EQ,ICICIBANK,,-1,1,,NSE,10
5068,SHEMAROO-EQ,SHEMAROO,,-1,1,,NSE,1
507,PULZ-SM,PULZ,,-1,2000,,NSE,5
526,BPCL-EQ,BPCL,,-1,1,,NSE,5
5279,ROLEXRINGS-EQ,ROLEXRINGS,,-1,1,,NSE,1
5353,EXXARO-BE,EXXARO,,-1,1,,NSE,1
5449,CHEMPLASTS-EQ,CHEMPLASTS,,-1,1,,NSE,5
5465,PARIN-ST,PARIN,,-1,250,,NSE,5
5551,ABMINTLLTD-BE,ABMINTLLTD,,-1,1,,NSE,1
5701,CUB-EQ,CUB,,-1,1,,NSE,1
5751,SANSERA-EQ,SANSERA,,-1,1,,NSE,10
5851,BANKNIFTY1-EQ,BANKNIFTY1,,-1,1,,NSE,1
592,GRAPHITE-EQ,GRAPHITE,,-1,1,,NSE,5
595,CARBORUNIV-EQ,CARBORUNIV,,-1,1,,NSE,5
6066,ATGL-EQ,ATGL,,-1,1,,NSE,5
6198,FCL-EQ,FCL,,-1,1,,NSE,1
6273,PVP-BE,PVP,,-1,1,,NSE,1
637,CHAMBLFERT-EQ,CHAMBLFERT,,-1,1,,NSE,5
641,DNAMEDIA-EQ,DNAMEDIA,,-1,1,,NSE,1
6364,NATIONALUM-EQ,NATIONALUM,,-1,1,,NSE,1
18268,AEROFLEX-EQ,AEROFLEX,,-1,1,,NSE,1
18392,MONOPHARMA-SM,MONOPHARMA,,-1,2000,,NSE,5
18423,RATNAVEER-EQ,RATNAVEER,,-1,1,,NSE,1
18593,EMSLIMITED-EQ,EMSLIMITED,,-1,1,,NSE,5
18608,ZAGGLE-EQ,ZAGGLE,,-1,1,,NSE,5
18679,HPL-EQ,HPL,,-1,1,,NSE,5
18741,GRETEX-SM,GRETEX,,-1,750,,NSE,5
18755,KALAMANDIR-EQ,KALAMANDIR,,-1,1,,NSE,1
18822,ENDURANCE-EQ,ENDURANCE,,-1,1,,NSE,10
18866,MAZDA-EQ,MAZDA,,-1,1,,NSE,5
19011,MASTER-SM,MASTER,,-1,500,,NSE,5
19025,KIRLOSIND-EQ,KIRLOSIND,,-1,1,,NSE,10
19112,SAAKSHI-ST,SAAKSHI,,-1,600,,NSE,5
19111,NBIFIN-EQ,NBIFIN,,-1,1,,NSE,10
19205,HEADSUP-EQ,HEADSUP,,-1,1,,NSE,1
19211,HMVL-EQ,HMVL,,-1,1,,NSE,1
19279,THEJO-EQ,THEJO,,-1,1,,NSE,10
19356,GOYALSALT-SM,GOYALSALT,,-1,600,,NSE,5
19627,WOMANCART-SM,WOMANCART,,-1,400,,NSE,5
19646,MAXESTATES-EQ,MAXESTATES,,-1,1,,NSE,5
19783,MUFIN-EQ,MUFIN,,-1,1,,NSE,1
19804,WELINV-BE,WELINV,,-1,1,,NSE,10
19877,RADIOCITY-EQ,RADIOCITY,,-1,1,,NSE,1
19937,KILITCH-EQ,KILITCH,,-1,1,,NSE,5
20152,ASKAUTOLTD-EQ,ASKAUTOLTD,,-1,1,,NSE,5
20261,IREDA-EQ,IREDA,,-1,1,,NSE,1
203,ASHAPURMIN-EQ,ASHAPURMIN,,-1,1,,NSE,5
20329,CGCL-EQ,CGCL,,-1,1,,NSE,1
20453,APCL-EQ,APCL,,-1,1,,NSE,1
20496,ACCENTMIC-ST,ACCENTMIC,,-1,500,,NSE,5
2073,VTL-EQ,VTL,,-1,1,,NSE,5
20822,SURAJEST-EQ,SURAJEST,,-1,1,,NSE,5
20854,HAPPYFORGE-EQ,HAPPYFORGE,,-1,1,,NSE,10
20905,AZAD-EQ,AZAD,,-1,1,,NSE,10
20906,A2ZINFRA-EQ,A2ZINFRA,,-1,1,,NSE,1
20950,RKDL-EQ,RKDL,,-1,1,,NSE,1
2107,STOVEKRAFT-EQ,STOVEKRAFT,,-1,1,,NSE,5
2112,MARALOVER-EQ,MARALOVER,,-1,1,,NSE,1
21247,DIGIDRIVE-EQ,DIGIDRIVE,,-1,1,,NSE,1
21348,IBLFL-SM,IBLFL,,-1,2000,,NSE,5
2168,RAJMET-EQ,RAJMET,,-1,1,,NSE,1
21770,ICICIGI-EQ,ICICIGI,,-1,1,,NSE,10
22365,ITIETF-EQ,ITIETF,,-1,1,,NSE,1
2268,MOTOGENFIN-EQ,MOTOGENFIN,,-1,1,,NSE,1
22979,MVKAGRO-ST,MVKAGRO,,-1,300,,NSE,5
22980,MUKKA-EQ,MUKKA,,-1,1,,NSE,1
23230,ENSER-SM,ENSER,,-1,5000,,NSE,5
2328,CPSEETF-EQ,CPSEETF,,-1,1,,NSE,1
23442,RADIOWALLA-SM,RADIOWALLA,,-1,1600,,NSE,5
23553,AIIL-EQ,AIIL,,-1,1,,NSE,10
23888,GSMFOILS-SM,GSMFOILS,,-1,500,,NSE,5
24019,TBI-SM,TBI,,-1,600,,NSE,5
24145,RETAIL-EQ,RETAIL,,-1,1,,NSE,1
24196,VADILALIND-EQ,VADILALIND,,-1,1,,NSE,50
24249,SPCL-SM,SPCL,,-1,600,,NSE,5
24292,VSTTILLERS-EQ,VSTTILLERS,,-1,1,,NSE,50
24313,DTL-SM,DTL,,-1,1200,,NSE,5
